canonical_smiles,docking_score,QED,Synthetic Accessibility,PAINS,SureChEMBL,Glaxo,Brenk,IC50,Chirality,FullStereoInfo,NumChiralCenters,E/Z_status,ligand_name,Minimum Energy
COc1ccc(-c2ccc(SCC(=O)NC3CCCC3)nn2)cc1,-6.5,0.8154328506617043,2.058839836957052,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_1752,-6.3
Cc1nn(-c2nc3ccsc3c(=O)[nH]2)c(C)c1C(=O)N1CCC(C)(C)C1,-3.5,0.7505439864580555,2.9550814125405847,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7275,-7.6
CNC(=O)Oc1ccccc1C1OCCO1,-5.9,0.8240134854863425,2.4519317529403057,0,1,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_3097,-5.9
CN(Cc1c(C(=O)N/N=C/c2ccc(O)cc2)nnn1-c1nonc1N)C1CCCCC1,-3.8,0.3655197775648287,2.8557662574461045,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_871,-3.7
O=C(CCC(=O)Nc1ccc(Br)cc1)N/N=C/c1cc([N+](=O)[O-])ccc1O,-6.8,0.3493842002344545,2.2194841156841747,1,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1405,-6.9
c1ccc(CNCc2ccccc2)cc1,-6.4,0.7941891118142109,1.2152685034192992,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_4099,-6.4
CCOc1ccccc1NC(=O)C(=O)N/N=C/c1cc(Br)ccc1O,-1.3,0.4038995446587647,2.172238928484335,1,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_756,-1.0
COCc1ccc(CN2CCOc3c(cc(-c4ccc(SC)cc4)cc3OC)C2)o1,-7.0,0.4838445534246455,2.539105332472939,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_3470,-5.4
CC1(CC(=O)N/N=C/c2cc([N+](=O)[O-])c(O)cc2O)OCCO1,-6.4,0.408469702980941,2.985188124622184,1,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_2058,-5.6
Cc1c(NC(=O)c2cc3ccccc3oc2=N)c(=O)n(-c2ccccc2)n1C,-4.4,0.5773132712157465,2.3589888494338407,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_5456,-5.9
CN(C)C(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2Cl)cc1,-2.8,0.4878593784765313,2.3816933530904283,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_4004,-3.5
Cc1cc(C)c(COc2ccc(/C=N/n3c(C)nnc3S)cc2)c(C)c1,-5.3,0.5420988505627929,2.5486046211812585,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_11,-4.7
COc1cc(/C=N\NC(C)=O)ccc1OC/C=C/c1ccccc1,-6.7,0.6280346509136991,2.151129125060253,0,1,1,1,1,Ахиральная,True,0,E/Z указана,ligand_3628,-6.5
COc1ccccc1S(=O)(=O)Nc1ccc(C)cc1Oc1ccccc1C(=N)N,-7.3,0.4031305106464146,2.1844512463075496,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_9074,-7.2
COc1ccc2cc(CNCCCCCCNCc3ccc4cc(OC)ccc4c3)ccc2c1,-5.0,0.226928473596202,2.117416486178469,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_7667,-5.1
CSc1ncnc2c1ncn2Cc1ccccc1,-6.7,0.5334536730095233,2.158966369388141,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9696,-6.8
CCCCCCCc1cc(O)cc(=O)o1,-5.4,0.734345436946403,2.277462789133587,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_9470,-5.5
Cc1nnc(-c2ccccc2)c(=O)n1N,-6.2,0.6760054758480663,2.102450701221498,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_2261,-6.2
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccc2O)c1CN1CCCC1,-5.8,0.3922118406253686,2.7505253610816656,1,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1872,-4.8
CCOC(=O)C/C(C)=N\Nc1nc(-c2ccccc2)cs1,-6.3,0.5033651342681995,2.25106362043217,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_3805,-6.5
CC(C)CNc1cc(NC(=O)c2ccccc2)ncn1,-6.7,0.8763652758760115,1.972606483650546,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_4158,-6.9
COc1ccc(/C=N/NC(=O)CNC(=O)c2ccncc2)cc1OC,-4.6,0.5767723781027141,2.017571929567758,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_2862,-3.2
COc1cccc(/C=N/c2ccc3c(c2)CCC3)c1O,-6.5,0.8625658415958402,2.300443116346345,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_4289,-6.2
Oc1oc(-c2ccccc2)nc1/C=N/Cc1ccccc1,-7.3,0.740709712111611,2.474734687429688,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_1188,-6.9
Cc1ccc(S(=O)(=O)N2CCN(CC(=O)N/N=C/c3ccco3)CC2)cc1,-6.1,0.5874990411688651,2.1937701176821776,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_3560,-5.9
COc1cccc(-c2nnc(SCc3ccccn3)o2)c1,-6.4,0.6725978854234276,2.0654758784966845,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_1560,-6.5
COc1ccc2c(c1)c(-c1csc(NC(=O)c3ccccn3)n1)c(C)n2C,-6.9,0.5758514379541675,2.341661426373486,0,1,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_6862,-6.7
CN(C)CC(C)(C)CNC(=O)[C@@H]1CCCN1c1nccc(Nc2ccccc2)n1,-2.2,0.7148032236538695,2.978386941783924,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_5872,-6.0
Cc1csc(/C(=N/OC(=O)c2ccco2)C(N)=O)n1,-6.3,0.5117308693717157,2.852866069794473,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_3134,-6.1
O=C(CSc1ncccn1)N1CCCC1,-5.1,0.5702044619607047,2.014357244678042,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_1997,-5.2
O=C(N/N=C\c1ccccc1)c1cccc(C(=O)N/N=C\c2ccccc2)n1,-7.8,0.5149029604781414,2.167772460234895,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_2809,-7.8
CCCc1c2nc(C(=O)O)cc(C3OCCCO3)c2cc2c(=O)cc(C(=O)O)oc12,-6.9,0.6044604463663966,3.0772037030678607,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_7407,-6.7
COc1ccc(Cc2ccc(NC(N)=O)cc2)cc1-c1cccc(Cl)c1,-7.9,0.6595662582843328,1.9005579717921428,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_702,-7.5
Cc1ncc(CO)c2cc(C(=O)Nc3cccc(F)c3)/c(=N/c3cccc(C(N)=O)c3)oc12,-5.0,0.4327132219508174,2.672090176911769,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_1368,-3.1
O=C(N/N=C/c1ccc(F)cc1)Nc1nc2c(ccc3ccccc32)s1,-0.7,0.4070920432788131,2.2164193680061715,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_7000,-1.7
Cn1c2ccccc2n2c(=O)c(-c3cccs3)nnc12,-7.3,0.5381082928823705,2.4760577052057613,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9625,-7.2
COCCn1/c(=N/C(=O)CSC(C)=O)sc2cc(OC)ccc21,-5.5,0.7941414608416955,2.568096503743064,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_4291,-5.4
Cc1nnc(SCC(=O)Nc2ccc(Cl)cn2)n(N)c1=O,-6.4,0.6182240546568427,2.342823196028988,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_4866,-6.5
O=C(Cc1c[nH]c2ccccc12)N/N=C/c1cccc(F)c1,-6.9,0.5639803428409806,2.03619403026368,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1204,-7.0
Cc1cccc(N/N=C2/COC(C)(C)CC2=O)c1,-6.8,0.8157274558330826,2.662998502914993,1,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_4162,-6.7
Oc1ccc2c(c1)CCCC(c1ccc3[nH]ccc3c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,-6.6,0.2901389407717761,3.301458660563755,0,0,0,1,0,Хиральная,True,1,E/Z не применима,ligand_7577,-7.4
O=C(Nc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)N2CCOCC2)c1,-7.1,0.853858091234036,2.03244252988536,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_2750,-7.3
O=C(O)CC/C(=N\Nc1ccccc1[N+](=O)[O-])c1cccs1,-6.3,0.462426080690837,2.398935764134647,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_3343,-6.4
O=C(O)c1cccc2c3c(n(Cc4ccccc4)c12)CCCCC3,-8.3,0.7136271081618416,2.101784672121888,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_6220,-8.3
C=CC(C)(C)CC(=O)OC,-4.2,0.4430772403067042,2.8454773666755138,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_4401,-4.3
CC/C=C\CC/C=C/C(OCC)OCC,-4.8,0.3295363550607357,3.1042166352874334,0,1,0,1,1,Ахиральная,True,0,E/Z указана,ligand_3801,-5.0
COc1ccc([C@@H]2COc3cc(O)c(CC=C(C)C)c(O)c3C2=O)cc1CC=C(C)C,-7.0,0.6028035428599504,3.4762357337977745,0,0,0,1,0,Хиральная,True,1,E/Z не применима,ligand_8016,-7.4
COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,-6.3,0.7693758768428346,2.8840008306661424,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9265,-6.2
CCOC(=O)N(C)c1c(CC)nc2c(OCc3ccc(S(C)(=O)=O)cc3)cccn12,-5.1,0.5689743351293564,2.6010451170755395,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_1377,-6.5
CCCCc1cn(-c2ccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)cc2)nn1,-6.4,0.6088058846914518,2.316680306136611,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_5512,-6.5
O=C(Nc1c(O)n[nH]c1-c1ccccc1)c1ccccc1,-8.0,0.68922299934587,2.0595394590198115,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_1696,-8.1
Nc1nc(SCCN2CCN(c3ccc(F)cc3F)CC2)cc2nc(-c3ccco3)nn12,-6.9,0.3489862228094791,2.7999989632396094,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7586,-7.7
NC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,-7.4,0.6803165599487723,2.13892234835952,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7156,-7.5
CN(C)c1ccc2c(c1)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,-4.2,0.7231448082062464,2.383001068952561,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_828,-4.1
O=C(NCCc1c[nH]c2ccc(Br)cc12)c1cc(Br)ccc1O,-7.7,0.5668507412073142,2.135600838062592,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_6050,-7.8
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)cc1,1.2,0.1817771207713084,2.423005918978671,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_3827,6.0
Cn1c(C(=O)c2ccc(Cl)cc2)cnc1CCCCN1CCCCC1,-6.8,0.5511427962492106,2.324630082330488,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_8629,-6.7
O=S(=O)(C1CC1)N1CCCN(c2ccn3cc(-c4ccc(F)cc4)nc3n2)CC1,5.6,0.6549835748080558,2.660312743578686,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7729,9.3
Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCC(C)CC3)CC2)c(C)c1,1.1,0.8288740451940473,2.259861290916408,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_6805,0.0
COc1ccccc1/C=C(\C(=O)c1ccc(Cl)cc1)S(=O)(=O)Cc1ccc(Cl)c(Cl)c1,-6.7,0.2773897326659233,2.417103882493274,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_8711,-6.6
Fc1ccc(CSc2nnc(-c3ccccc3)o2)cc1,-7.2,0.6747746426851157,1.8074130574514111,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_3584,-7.1
Cc1cccc(-n2cnc(=O)c3ccccc32)c1,-7.7,0.6507660868500094,1.9385565502522688,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_2705,-7.7
Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(C(N)=O)cc1,-7.7,0.6871141363542236,2.222275354550572,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_957,-7.7
O=C(CCn1cnc2ccccc21)N/N=C/c1ccc(O)cc1,-6.6,0.5603902078944318,2.134312907302192,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_890,-6.5
CCCCCCCC/C=C\CCCCCCCC(=O)/C=C/C[C@H]1CC=CC(=O)O1,-5.2,0.1036927224750093,3.355475684748277,0,0,1,1,1,Хиральная,True,1,E/Z указана,ligand_2975,-5.2
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)o1,-6.0,0.7915551385420775,1.8788802516248584,0,1,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_2055,-6.1
NC(N)=[Se],-2.3,0.3716876500869345,3.73135381569875,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_534,-2.3
O=C1CN(S(=O)(=O)c2ccc(Br)cc2)c2ccccc2N1,-7.4,0.8874958745562277,2.134075432687709,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_921,-7.0
CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5cccc6nccnc56)CC4)cccc3[nH]2)cc1,-7.0,0.3555935913939374,2.5439087578149504,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_8271,-7.1
COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(=O)NCC(C)C)cs4)cnc3[nH]2)cc1,15.2,0.1695486408728009,2.9233375952090945,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_996,12.4
COc1cc(/C=N/N2CCOCC2)ccc1OCc1ccccc1,-4.9,0.7656812459515283,2.091922728150365,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_679,-5.5
CCOc1cc(/C=N/NC(=O)C(N)=O)cc(Br)c1O,-5.9,0.4233349525858766,2.406475187868409,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_3009,-5.7
O=C(COc1ccccc1F)N/N=C1\CCCc2ccccc21,-7.8,0.8822089813296988,2.0985505651667165,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_139,-7.7
O=C(COc1cccc2[nH]cc(Sc3ccc4ccccc4c3)c12)NS(=O)(=O)c1ccc(Cl)s1,-6.6,0.2674496783637026,2.6925005586710533,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_7220,-6.0
O=C(Nc1nc2ccccn2c1C(=O)NC1CCCCC1)c1ccccc1Cl,-7.3,0.6897953183779818,2.2767562626113804,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9125,-7.6
CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,-7.0,0.3095051320017483,2.9493333770559698,0,1,0,1,1,Хиральная,True,1,E/Z не применима,ligand_5153,-7.0
CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1,-6.1,0.6924630109542683,1.991692349573148,0,1,0,1,1,Ахиральная,True,0,E/Z указана,ligand_3266,-6.1
COC(=N)Cc1ccc(-c2cnc(C(=O)CCCCCCc3ccccc3)o2)nc1,-6.2,0.2028810224471228,2.669813024780632,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_2394,-5.6
O=Cc1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,-7.3,0.5336541521921799,2.612506776823798,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_5198,-7.3
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(C(=O)Nc1ccc(OC)cc1)CC2,12.0,0.7906072030949598,3.178874778076154,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_3806,6.0
Nc1scc(CN2CCN(c3ccccc3)CC2)c1C(=O)c1ccc(Cl)cc1,-7.4,0.626122509325343,2.2044024164575333,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_8445,-7.1
O=C(O)c1cc(O)c2cc3c(=O)cc(C(=O)O)oc3cc2n1,-7.3,0.6043034556276636,2.619224126417526,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_5436,-7.2
COc1ccc(/C=N/NC(=O)c2nc(Cl)c(Cl)c(N)c2Cl)cc1COc1ccccc1F,-2.3,0.2682885982816362,2.53811697143656,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_2358,-1.5
O=C(Cc1ccc2c(c1)CCCC2)NO,-6.7,0.5689968679798647,2.0235982350829875,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_1492,-6.7
c1ccc(-c2cc3c(Nc4ccccn4)nccc3[nH]2)cc1,-7.4,0.5877632623255664,2.13934014040354,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9490,-7.4
CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,-6.7,0.762743579907438,1.884401784808153,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_823,-6.4
CSc1ccc(/C=N/NC(=O)c2cc(O)cc(O)c2)cc1,-2.9,0.4604319141183275,2.2446850806668497,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_273,-3.1
Cc1cc(C)nc(N/N=C/c2c[nH]nc2-c2ccccc2)n1,-7.1,0.5721724289521385,2.675036097571372,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_3875,-7.4
COc1ccc(-c2ccc(-c3n[nH]cc3/C=C3\SC(=N)N(c4nccs4)C3=O)cc2)cc1,-6.6,0.3968439173771787,2.9193900302371265,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_7963,-5.8
O=C(O)/C(=C/c1ccccc1O)c1ccccc1,-6.5,0.6400887203463664,1.903710448616348,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_8516,-6.5
CCN(CC)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,-6.7,0.683242717874319,2.3754265691254712,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_4766,-6.4
C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2)cc1,-5.8,0.5110741269886176,1.9640634379028352,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_9192,-6.1
O=C(O)COc1ccc(Br)cc1/C=N\Nc1ccccn1,-6.1,0.6182959033654507,2.197017466586015,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_893,-6.6
CCCCn1cc(-c2c3c(nc4ccccc24)-c2cc4c(c(=O)n2C3)COC(=O)[C@]4(O)CC)nn1,0.8,0.3919966750114624,3.553854210631764,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_2852,1.2
C#CCOCCSc1nc2c(c(=O)n1CC=C)C(C)(C)Cc1cc(OCCC3(C)N=N3)ccc1-2,-4.0,0.1547945749391602,3.451739472989818,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_934,-5.0
COc1ccc(C(=O)NN2CCOCC2)cc1-c1n[nH]c2nc(Nc3ccc(F)cc3F)ccc12,-1.0,0.3871707385706535,2.75881246339862,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_8840,3.1
O=C(c1ccc([N+](=O)[O-])cc1)n1ccc2ccccc21,-6.8,0.5279758992844246,1.969166807537185,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_4905,-6.9
N/C(=N\C(=O)CCNC(=O)c1cc2ccccc2[nH]1)NCCCc1c[nH]cn1,-6.5,0.2254588401340894,2.912769937825056,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_8066,-5.8
O=C(NCCCN1CCNCC1)c1cccc(-c2cc(O)c3ncccc3c2)c1,-7.8,0.5642579482109413,2.325085916996338,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_3725,-7.7
Cc1ccc2sn(/N=C/c3ccc(Cl)cc3)c(=O)c2c1,-6.0,0.6609514369460414,2.554965997820588,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_4916,-6.0
CN(Cc1cc2c(=O)c(C(=O)NCc3ccc(Br)cc3)cn(C)c2o1)C[C@@H](O)c1ccco1,1.0,0.3730288406262217,3.2981088805854686,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_4684,2.6
N#Cc1cc(C(=O)c2ccc(-n3cccn3)cc2)n2c1ccc1ccccc12,-7.7,0.4474918106130567,2.524192722899061,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7561,-7.8
O=C1CCN(Cc2ccccc2)C(=O)c2c1ccn2Cc1ccccc1,-8.2,0.7230058888044043,2.20528050160941,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_6182,-8.1
Cc1ccc(-c2nnc3ccc4c(C(F)(F)F)cc(C(F)(F)F)nc4n23)cc1,-8.9,0.4108005621064221,2.6102355166906346,1,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_3466,-8.9
CN(C(=O)CCn1c(C2CCCCC2)nc2ccccc21)C1CCCCC1,-8.1,0.7222892764415075,2.282677471088265,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_6140,-7.2
CSc1ccc(/C=N/n2c(S)nnc2C2CCCCC2)cc1,-6.6,0.5177756428989365,2.689044511032911,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_3906,-6.7
CC(C)(C)/[N+]([O-])=C/c1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,-6.4,0.2749771942165194,2.8396955797935632,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_6690,-6.4
CC(C)c1ccccc1-c1nccc(NCc2ccc(-c3ccnc(C(F)(F)F)c3)cc2)n1,-8.0,0.346407833503542,2.5003948915519665,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_595,-7.7
COc1ccc(/C=N/NC(=O)c2ccco2)cc1COc1ccc(F)cc1,-5.9,0.5089222310708015,2.10631176065459,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1319,-5.8
COc1ccc(NS(=O)(=O)c2cccc(C(=O)N/N=C(\C)c3ccncc3)c2)cc1,-7.2,0.4474782477744767,2.1199516797970137,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_2968,-7.3
ON=C1/C(=N\O)CC2(C/C1=N/O)OCCO2,-6.0,0.3994472914008682,4.398648469344614,1,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_577,-6.0
Fc1ccc(Cn2c(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)nc3ccccc32)cc1,-3.5,0.334141499127242,2.297519861653786,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_5524,-3.8
CC(C)Oc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,-7.2,0.51253323276569,2.610783353090426,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_7372,-5.9
CC(C)(C)SCCN1CCOC2(CCOCC2)C1,-5.8,0.7869213262818575,3.438980940350186,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9328,-5.9
CCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)ncn3Cc2ccccc2)cc1,-7.2,0.4785506566801176,2.029712723719028,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_9270,-7.4
O=C(N[C@H](CO)C(=O)O)c1ccccc1Br,-6.1,0.7579065233611739,2.2051198825825384,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_9452,-6.2
O=C(N/N=C/C(Br)=C/c1ccccc1)NC1CCCCC1,-3.8,0.6249616888003054,2.411658500633936,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1715,-4.3
Cc1cc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nnc1Cl,-7.5,0.7542424609945646,2.4832632763104208,0,1,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9970,-7.8
O=c1c2ccccc2nc2sc(Nc3cccc(N4CCNCC4)c3)nn12,-8.1,0.5704764673000589,2.3974546156841754,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_3702,-8.0
COc1ccc(-n2c(=O)c3ccccc3n3c(-c4ccccc4Cl)nnc23)cc1,-6.6,0.4495076246120027,2.170879207235512,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_8548,-7.6
CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(-c3ccccc3)cc2)CC1,-5.5,0.667509808962406,2.2062740500882434,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_2084,-3.6
Cn1c(N/N=C2\CCCc3ccccc32)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,-2.7,0.5065300828318692,2.5894083979143314,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_3435,-6.2
CC(=O)Oc1ccc2c(C)cc(=O)[nH]c2c1,-6.6,0.5845385159585121,2.113833440383297,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_9928,-6.7
Cc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2,-8.1,0.7306294133508585,2.335906895866413,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_9730,-8.2
CC1(C)CC(=O)c2cc3n(c2C1)CCc1cc([N+](=O)[O-])ccc1-3,-8.1,0.5945613033594518,2.7485291960507574,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_5379,-8.0
COc1cc(C(=O)NCC(=O)N/N=C/c2cccs2)cc(OC)c1OC,-4.1,0.5384656019969222,2.2234438203382645,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_3515,-3.9
COc1ccc(C(=O)NCCC(=O)N[C@@H]2CCCc3ccccc32)cc1,-7.3,0.8397284244873943,2.301976252690711,0,0,0,0,1,Хиральная,True,1,E/Z не применима,ligand_3756,-7.2
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccc(OCCn3ccc4ccccc43)cc2)C(=O)O)CC1,-7.5,0.416397470759606,2.794900826016379,0,0,0,0,0,Хиральная,True,1,E/Z не применима,ligand_7371,-6.3
O=c1c2c3c(sc2ncn1/N=C/c1ccncc1)CCCC3,-7.1,0.683624056048241,2.622270102748887,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_1830,-6.8
O=C1OC2(CCN(C(=O)Nc3ncc(-c4ccccc4F)cn3)CC2)c2ccccc21,44.3,0.6367445766537511,2.9919667745217566,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_8312,140.4
